125603	genitivändelse		genitiv
125604	genitivattribut	 subst.	genitivattribut
125608	genius	 subst.	genius
125609	genklang	 subst.	genklang
125611	genljud	 subst.	genljud
125612	genljuda	 verb	genljuda
125615	genmajs	 subst.	genmajs
125617	genmanipulation	 subst.	genmanipulation
125618	genmanipulerad	 adj.	genmanipulerad
125619	genmanipulering	 subst.	genmanipulering
125620	genmat	 subst.	genmat
125622	genmodifierad	 adj.	genmodifierad
125623	genmodifiering	 subst.	genmodifiering
125624	genmäla	 verb	genmäla
125626	genmäle	 subst.	genmäle
125627	genmälesrätt	 subst.	genmälesrätt
125628	genocid	 subst.	genocid
125629	genom-	 förled	genom-
125629	genomfrusen		genom-
125629	genomförkyld		genom-
125629	genomsnäll		genom-
125629	genomsvettig		genom-
125630_1	genom	 preposition	genom
125630_1	genomarbeta		genom
125630_1	genombakad		genom
125630_1	genomlysa		genom
125630_1	genomläsa		genom
125630_1	genomrutten		genom
125630_1	genomsyra		genom
125630_1	genomvåt		genom
125630_2	genom	 adv.	genom
125630_3	genom	 subst.	genom
125631	genomandad	 adj.	genomandad
125632	genomarbeta	 verb	genomarbeta
125637	genombrott	 subst.	genombrott
125637	genombrottsroll		genombrott
125637	genombrottsroman		genombrott
125637	murgenombrott		genombrott
125637	tandgenombrott		genombrott
125640	genombruten	 adj.	genombruten
125641	genomdriva	 verb	genomdriva
125642	genomfara	 verb	genomfara
125643	genomfart	 subst.	genomfart
125643	genomfartstrafik		genomfart
125643	genomfartsväg		genomfart
125647	genomfrusen	 adj.	genomfrusen
125649	genomfärd	 subst.	genomfärd
125650	genomföra	 verb	genomföra
125651	genomförbar	 adj.	genomförbar
125652	genomföring	 subst.	genomföring
125652	genomföringsbult		genomföring
125652	golvgenomföring		genomföring
125652	rörgenomföring		genomföring
125656	genomgripande	 adj.	genomgripande
125657	genomgå	 verb	genomgå
125658_1	genomgående	 adv.	genomgående
125658_2	genomgående	 adj.	genomgående
125659	genomgång	 subst.	genomgång
125659	genomgångsbostad		genomgång
125659	genomgångsläger		genomgång
125659	genomgångsrum		genomgång
125659	genomgångsstadium		genomgång
125662	genomgångslägenhet	 subst.	genomgångslägenhet
125666	genomklappning	 subst.	genomklappning
125667	genomkomponerad	 adj.	genomkomponerad
125668	genomkorsa	 verb	genomkorsa
125669	genomkörare	 subst.	genomkörare
125670	genomleva	 verb	genomleva
125671	genomlida	 verb	genomlida
125672	genomlysa	 verb	genomlysa
125674	genomlysande	 adj.	genomlysande
125675	genomlysning	 subst.	genomlysning
125678	genompyrd	 adj.	genompyrd
125679	genomresa	 subst.	genomresa
125679	genomresevisum		genomresa
125683	genomskinlig	 adj.	genomskinlig
125684	genomskåda	 verb	genomskåda
125685	genomskärare	 subst.	genomskärare
125686	genomskärning	 subst.	genomskärning
125687	genomslag	 subst.	genomslag
125687	genomslagspapper		genomslag
125688	genomslagsförmåga	 subst.	genomslagsförmåga
125689	genomslagskopia	 subst.	genomslagskopia
125690	genomslagskraft	 subst.	genomslagskraft
125692	genomsläpplig	 adj.	genomsläpplig
125693	genomsnitt	 subst.	genomsnitt
125693	genomsnittshastighet		genomsnitt
125693	genomsnittsinkomst		genomsnitt
125693	genomsnittsmänniska		genomsnitt
125693	genomsnittssparare		genomsnitt
125693	genomsnittssvensk		genomsnitt
125693	genomsnittsålder		genomsnitt
125693	riksgenomsnitt		genomsnitt
125694	genomsnittlig	 adj.	genomsnittlig
125703	genomströmma	 verb	genomströmma
125704	genomströmning	 subst.	genomströmning
125704	genomströmningshastighet		genomströmning
125709	genomsynlig	 adj.	genomsynlig
125710	genomsyra	 verb	genomsyra
125712	genomsöka	 verb	genomsöka
125713	genomtrampning	 subst.	genomtrampning
125714	genomtryckt	 adj.	genomtryckt
125715	genomträngande	 adj.	genomträngande
125716	genomtränglig	 adj.	genomtränglig
125717	genomträngningsförmåga	 subst.	genomträngningsförmåga
125718	genomtänkt	 adj.	genomtänkt
125720	genomvävd	 adj.	genomvävd
125721	genotyp	 subst.	genotyp
125722	barnboksgenren		genre
125722	deckargenren		genre
125722	genre	 subst.	genre
125722	genrebild		genre
125722	genremålare		genre
125722	genrestycke		genre
125723	genrebild	 subst.	genrebild
125726	genremåleri	 subst.	genremåleri
125727	genrep	 subst.	genrep
125730	gensaga	 subst.	gensaga
125732	gensare	 subst.	gensare
125733	gensax	 subst.	gensax
125734	genskjuta	 verb	genskjuta
125735	genstridig	 adj.	genstridig
125736	gensträvig	 adj.	gensträvig
125738	genstörtig	 adj.	genstörtig
125739	gensvar	 subst.	gensvar
125741	gensägelse	 subst.	gensägelse
125743	genteknik	 subst.	genteknik
125744	genteknisk	 adj.	genteknisk
125745	genteknologi	 subst.	genteknologi
125746	gentemot	 preposition	gentemot
125747	genterapi	 subst.	genterapi
125748	fjällgentiana		gentiana
125748	gentiana	 subst.	gentiana
125748	gentianadrog		gentiana
125748	gentianadroppar		gentiana
125748	höstgentiana		gentiana
125748	klockgentiana		gentiana
125751	gentil	 adj.	gentil
125752	gentjänst	 subst.	gentjänst
125754	gentleman	 subst.	gentleman
125754	gentlemannaideal		gentleman
125754	gentlemannamässig		gentleman
125757	gentlemen's agreement	 subst.	gentlemen's agreement
125758	gentrifiera	 verb	gentrifiera
125759	gentrifiering	 subst.	gentrifiering
125760	genua	 subst.	genua
125761	genuafock	 subst.	genuafock
125762	genuin	 adj.	genuin
125763	dengenus		genus
125763	detgenus		genus
125763	genus	 subst.	genus
125763	genusforskning		genus
125763	genusperspektiv		genus
125763	genusteori		genus
125763	n-genus		genus
125763	t-genus		genus
125767	genusvetenskap	 subst.	genusvetenskap
125768	genväg	 subst.	genväg
125771	geo-	 förled	geo-
125771	geocentrisk		geo-
125771	geodynamik		geo-
125771	geologi		geo-
125772	geocentrisk	 adj.	geocentrisk
125774	geodesi	 subst.	geodesi
125775	geodet	 subst.	geodet
125776	geodetisk	 adj.	geodetisk
125777	geodimeter	 subst.	geodimeter
125778	geodynamik	 subst.	geodynamik
125780	geofysik	 subst.	geofysik
125781	geograf	 subst.	geograf
125783	geografi	 subst.	geografi
125783	kulturgeografi		geografi
125783	namngeografi		geografi
125783	naturgeografi		geografi
125786	geokemi	 subst.	geokemi
125787	geokronologi	 subst.	geokronologi
125788	geolog	 subst.	geolog
125789	geologi	 subst.	geologi
125791	geometri	 subst.	geometri
125791	plangeometri		geometri
125791	rymdgeometri		geometri
125792	geometrisera	 verb	geometrisera
125793	geometrisk	 adj.	geometrisk
125794	geomorfologi	 subst.	geomorfologi
125795	geopolitik	 subst.	geopolitik
125796	geopolitisk	 adj.	geopolitisk
125797	georgette	 subst.	georgette
125797	silkesgeorgette		georgette
125798	georgier	 subst.	georgier
125799	georgisk	 adj.	georgisk
125800	georgiska	 subst.	georgiska
125801	georgskors	 subst.	georgskors
125802	geostationär	 adj.	geostationär
125803	geotagga	 verb	geotagga
125804	geoteknik	 subst.	geoteknik
125805	geotermi	 subst.	geotermi
125806	geotermisk	 adj.	geotermisk
125807	geotropism	 subst.	geotropism
125809	geovetare	 subst.	geovetare
125810	geovetenskap	 subst.	geovetenskap
125811	geovärme	 subst.	geovärme
125812	gepard	 subst.	gepard
125812	gepardpäls		gepard
125814	gepäck	 subst.	gepäck
125816	geraniestånd		geranium
125816	geranium	 subst.	geranium
125816	geraniumstånd		geranium
125816	rosengeranium		geranium
125818	gerbera	 subst.	gerbera
125819	gerbil	 subst.	gerbil
125820	gerbill	 subst.	gerbill
125821	geriatri	 subst.	geriatri
125822	geriatrik	 subst.	geriatrik
125823	geriatriker	 subst.	geriatriker
125824	geriatrisk	 adj.	geriatrisk
125825	gerilla	 subst.	gerilla
125825	gerillakrig		gerilla
125829	gering	 subst.	gering
125829	geringsfog		gering
125829	geringssåg		gering
125832	german	 subst.	german
125833	germanisera	 verb	germanisera
125834	germanism	 subst.	germanism
125836	germanist	 subst.	germanist
125837	germanistik	 subst.	germanistik
125838	Ge		germanium
125838	germanium	 subst.	germanium
125839	germansk	 adj.	germansk
125840	geront	 subst.	geront
125841	gerontologi	 subst.	gerontologi
125842	gers	 subst.	gers
125843	gerundium	 subst.	gerundium
125843	gerundiumform		gerundium
125846	gerundivform		gerundivum
125846	gerundivum	 subst.	gerundivum
125847	gavs		ges
125847	ges	 verb	ges
125847	getts		ges
125847	givits		ges
125848	geschwint	 adv.	geschwint
125849	geschäft	 subst.	geschäft
125849	geschäftmakare		geschäft
125851	fönstergesims		gesims
125851	gesims	 subst.	gesims
125851	gesimsbåge		gesims
125851	kransgesims		gesims
125851	takgesims		gesims
125853	gess	 subst.	gess
125854	gest	 subst.	gest
125854	segergest		gest
125854	teatergest		gest
125855	gestalt	 subst.	gestalt
125855	gestaltpsykologi		gestalt
125855	ledargestalt		gestalt
125855	nyckelgestalt		gestalt
125856	gestalta	 verb	gestalta
125857	gestalta sig	 verb	gestalta sig
125858	gestaltpsykologi	 subst.	gestaltpsykologi
125860	gestaltterapi	 subst.	gestaltterapi
125861	gestik	 subst.	gestik
125862	gestikulera	 verb	gestikulera
125863	gesvint	 adv.	gesvint
125864	gesäll	 subst.	gesäll
125864	gesällprov		gesäll
125864	murargesäll		gesäll
125864	målargesäll		gesäll
125864	skräddargesäll		gesäll
125865	gesällbrev	 subst.	gesällbrev
125866	gesällprov	 subst.	gesällprov
125868	angoraget		get
125868	get	 subst.	get
125868	getabock		get
125868	getdjur		get
125868	getmjölk		get
125868	getost		get
125868	kashmirget		get
125868	skruvhornsget		get
125868	snöget		get
125868	stenget		get
125869	getabock	 subst.	getabock
125871	getapel	 subst.	getapel
125873	bålgeting		geting
125873	geting	 subst.	geting
125873	getingsommar		geting
125873	getingsvärm		geting
125873	jordgeting		geting
125873	skogsgeting		geting
125874	getingbo	 subst.	getingbo
125875	getingmidja	 subst.	getingmidja
125877	getingstick	 subst.	getingstick
125884	getost	 subst.	getost
125887	getpors	 subst.	getpors
125888	getrams	 subst.	getrams
125890	getskinn	 subst.	getskinn
125890	getskinnshandske		getskinn
125890	getskinnslägel		getskinn
125893	getskägg	 subst.	getskägg
125895	getto	 subst.	getto
125895	storstadsgetto		getto
125895	studentgetto		getto
125896	gettoisering	 subst.	gettoisering
125898	getväppling	 subst.	getväppling
125900	getöga	 subst.	getöga
125901	gevär	 subst.	gevär
125901	gevärskula		gevär
125901	gevärsskott		gevär
125901	korsgevär		gevär
125901	luftgevär		gevär
125901	sidogevär		gevär
125903	gevärskolv	 subst.	gevärskolv
125909	gevärspipa	 subst.	gevärspipa
125913	gevärsstock	 subst.	gevärsstock
125915	ghanan	 subst.	ghanan
125916	ghanansk	 adj.	ghanansk
125917	ghananska	 subst.	ghananska
125918	ghasel	 subst.	ghasel
125919	ghetto	 subst.	ghetto
125920	ghettoisering	 subst.	ghettoisering
125921	ghostwriter	 subst.	ghostwriter
125922	gibbon	 subst.	gibbon
125924	gideonit	 subst.	gideonit
125925	giffel	 subst.	giffel
125926_1	gift	 subst.	gift
125926_1	giftampull		gift
125926_1	giftpil		gift
125926_1	insektsgift		gift
125926_1	motgift		gift
125926_1	nervgift		gift
125926_1	nygift		gift
125926_1	omgift		gift
125926_1	råttgift		gift
125926_1	tvångsgift		gift
125926_1	växtgift		gift
125926_2	gift	 adj.	gift
125927	gifta bort	 verb	gifta bort
125928	gifta om sig	 verb	gifta om sig
125929	gifta sig	 verb	gifta sig
125929	gifta om sig		gifta sig
125931	giftalg	 subst.	giftalg
125933	giftapparat	 subst.	giftapparat
125934	giftaslysten	 adj.	giftaslysten
125935	giftastankar	 subst.	giftastankar
125936	giftasvuxen	 adj.	giftasvuxen
125938	giftblåsa	 subst.	giftblåsa
125939	giftbägare	 subst.	giftbägare
125940	engifte		gifte
125940	gifte	 subst.	gifte
125940	ingifte		gifte
125940	månggifte		gifte
125940	omgifte		gifte
125940	tvegifte		gifte
125941	giftermål	 subst.	giftermål
125943	giftfri	 adj.	giftfri
125944	giftgas	 subst.	giftgas
125944	giftgasbehållare		giftgas
125944	giftgasbomb		giftgas
125947	giftgrön	 adj.	giftgrön
125949	giftig	 adj.	giftig
125950	giftighet	 subst.	giftighet
125953	giftkörtel	 subst.	giftkörtel
125955	giftlära	 subst.	giftlära
125957	giftoman	 subst.	giftoman
125958	giftorm	 subst.	giftorm
125959	giftorätt	 subst.	giftorätt
125959	giftorättsgods		giftorätt
125962	giftpinne	 subst.	giftpinne
125963	giftsnok	 subst.	giftsnok
125965	giftstruma	 subst.	giftstruma
125966	giftstämpel	 subst.	giftstämpel
125967	gifttagg	 subst.	gifttagg
125968	gifttand	 subst.	gifttand
125969	gig	 subst.	gig
125970	giga-	 förled	giga-
125970	gigabyte		giga-
125970	gigaton		giga-
125970	gigawatt		giga-
125971	giga	 subst.	giga
125974	gigant	 subst.	gigant
125975	gigantisk	 adj.	gigantisk
125976	gigantomani	 subst.	gigantomani
125979	gigg	 subst.	gigg
125980	gigolo	 subst.	gigolo
125981	gikt	 subst.	gikt
125981	giktanfall		gikt
125981	giktvärk		gikt
125983	giktbruten	 adj.	giktbruten
125985	gilja	 verb	gilja
125985	giljare		gilja
125986	giljare	 subst.	giljare
125986	giljarfärd		giljare
125986	giljarstråt		giljare
125990	giljotin	 subst.	giljotin
125991	giljotinera	 verb	giljotinera
125992	-gill	 adj.	-gill
125992	avdragsgill		-gill
125992	mönstergill		-gill
125992	omdömesgill		-gill
125992	rättsgill		-gill
125992	vittnesgill		-gill
125993	gill	 adj.	gill
125994	gilla	 verb	gilla
125995	gillande	 subst.	gillande
125996	gillas	 verb	gillas
125997	dryckesgille		gille
125997	gille	 subst.	gille
125997	gillesal		gille
125997	hantverksgille		gille
125997	landskapsgille		gille
125997	skördegille		gille
125997	slåttergille		gille
125997	supgille		gille
125997	ålagille		gille
125997	ölagille		gille
125998	giller	 subst.	giller
125998	gillergrop		giller
125998	snargiller		giller
125998	stockgiller		giller
126001	gillesbroder	 subst.	gillesbroder
126002	gillestuga	 subst.	gillestuga
126004	gillra	 verb	gillra
126005	giltig	 adj.	giltig
126005	giltighet		giltig
126006	giltighet	 subst.	giltighet
126006	giltighetsdatum		giltighet
126006	giltighetstid		giltighet
126010	gimmick	 subst.	gimmick
126011_1	gin	 adj.	gin
126011_1	gingrogg		gin
126011_1	ginväg		gin
126011_2	gin	 subst.	gin
126012	gin rummy	 subst.	gin rummy
126013_1	gina	 verb	gina
126013_1	ginblock		gina
126013_1	ginlöpare		gina
126013_2	gina	 subst.	gina
126014	ginbalk	 subst.	ginbalk
126017	ginger ale	 subst.	ginger ale
126019	ginkgo	 subst.	ginkgo
126021	ginnungagap	 subst.	ginnungagap
126022	ginseng	 subst.	ginseng
126022	ginsengextrakt		ginseng
126022	ginsengte		ginseng
126025	färgginst		ginst
126025	ginst	 subst.	ginst
126025	ginstbuske		ginst
126025	hårginst		ginst
126025	nålginst		ginst
126027	ginstkatt	 subst.	ginstkatt
126029	gip	 subst.	gip
126030	gipa	 subst.	gipa
126031	gipp	 subst.	gipp
126032	gippa	 verb	gippa
126033	gips	 subst.	gips
126033	gipsfigur		gips
126033	gipsförband		gips
126033	gipsängel		gips
126033	modellgips		gips
126034	gipsa	 verb	gipsa
126035	gipsavgjutning	 subst.	gipsavgjutning
126039	gipsform	 subst.	gipsform
126042	gipsplatta	 subst.	gipsplatta
126043	gipsskiva	 subst.	gipsskiva
126045	gipyr	 subst.	gipyr
126045	gipyrspets		gipyr
126047	gir	 subst.	gir
126047	högergir		gir
126047	styrbordsgir		gir
126048	gira	 verb	gira
126049	giraff	 subst.	giraff
126049	giraffko		giraff
126051	girandole	 subst.	girandole
126052	girera	 verb	girera
126053	girering	 subst.	girering
126054	girig	 adj.	girig
126054	girigbuk		girig
126054	hämndgirig		girig
126054	vetgirig		girig
126054	äregirig		girig
126055	girigbuk	 subst.	girigbuk
126057	girland	 subst.	girland
126058	blomgirlang		girlang
126058	girlang	 subst.	girlang
126058	girlangprydd		girlang
126058	ljusgirlang		girlang
126058	pappersgirlang		girlang
126060	girlfriend	 subst.	girlfriend
126061	Postgirot		giro
126061	bankgiro		giro
126061	giro	 subst.	giro
126061	giroblankett		giro
126061	girokonto		giro
126061	plusgiro		giro
126061	postgiro		giro
126062	girobesked	 subst.	girobesked
126065	giss	 subst.	giss
126066	gissa	 verb	gissa
126067	gissa sig till	 verb	gissa sig till
126068	gissel	 subst.	gissel
126068	gisselslag		gissel
126069	gisseldjur	 subst.	gisseldjur
126071	gissla	 verb	gissla
126071	gisslare		gissla
126072	gisslan	 subst.	gisslan
126072	gisslandrama		gisslan
126074	gisslare	 subst.	gisslare
126076	gissning	 subst.	gissning
126076	gissningslek		gissning
126076	gissningstävling		gissning
126079	gissningsvis	 adv.	gissningsvis
126080	gisten	 adj.	gisten
126081	gistna	 verb	gistna
126082	elgitarr		gitarr
126082	gitarr	 subst.	gitarr
126082	gitarrskola		gitarr
126082	gitarrsolo		gitarr
126085	gitarrist	 subst.	gitarrist
126091	gitta	 verb	gitta
126092	atomgitter		gitter
126092	gitter	 subst.	gitter
126092	konkavgitter		gitter
126092	kristallgitter		gitter
126092	punktgitter		gitter
126092	reflexionsgitter		gitter
126092	rymdgitter		gitter
126093	giv	 subst.	giv
126094_1	giva	 verb	giva
126095_2	giva	 subst.	giva
126096	givakt	 subst.	givakt
126096	givaktställning		givakt
126098_1	givande	 subst.	givande
126098_2	givande	 adj.	givande
126100	blodgivare		givare
126100	givare	 subst.	givare
126100	givarland		givare
126100	idégivare		givare
126100	långivare		givare
126103	givas	 verb	givas
126104	given	 adj.	given
126106	givet	 preposition	givet
126107	givetvis	 adv.	givetvis
126111	givmild	 adj.	givmild
126111	givmildhet		givmild
126113	bukgjord		gjord
126113	gjord	 subst.	gjord
126113	sadelgjord		gjord
126116	gjuse	 subst.	gjuse
126117	gjuta	 verb	gjuta
126117	gjutare		gjuta
126117	gjuten		gjuta
126117	gjutning		gjuta
126117	göt		gjuta
126117	ingjuta		gjuta
126118	avgjutning		gjuta av
126118	gjuta av	 verb	gjuta av
126119	gelbgjutare		gjutare
126119	gjutare	 subst.	gjutare
126119	konstgjutare		gjutare
126119	metallgjutare		gjutare
126119	pressgjutare		gjutare
126121	gjutbetong	 subst.	gjutbetong
126125	gjuteri	 subst.	gjuteri
126126	gjutform	 subst.	gjutform
126128	gjutgods	 subst.	gjutgods
126130	gjutjärn	 subst.	gjutjärn
126130	gjutjärnsgaller		gjutjärn
126130	gjutjärnsstekpanna		gjutjärn
126134	gjutmassa	 subst.	gjutmassa
126135	gjutmodell	 subst.	gjutmodell
126137	gjutsand	 subst.	gjutsand
126138	gjutstål	 subst.	gjutstål
126140	g-klav	 subst.	g-klav
126142	glacé-	 förled	glacé-
126142	glacégarvning		glacé-
126142	glacéhandske		glacé-
126142	glacéläder		glacé-
126142	glacéskinn		glacé-
126143	glacial	 adj.	glacial
126143	glacialgeologi		glacial
126143	glacialväxt		glacial
126143	interglacial		glacial
126143	postglacial		glacial
126143	preglacial		glacial
126145	glacialperiod	 subst.	glacialperiod
126148	glacifluvial	 adj.	glacifluvial
126149	glaciolog	 subst.	glaciolog
126150	glaciologi	 subst.	glaciologi
126151	dalglaciär		glaciär
126151	glaciär	 subst.	glaciär
126151	nischglaciär		glaciär
126151	platåglaciär		glaciär
126153	glaciärnisch	 subst.	glaciärnisch
126154	glaciärport	 subst.	glaciärport
126155	glaciärälv	 subst.	glaciärälv
126160	glad	 adj.	glad
126160	hjärteglad		glad
126160	levnadsglad		glad
126160	matglad		glad
126160	själaglad		glad
126161	brunglada		glada
126161	glada	 subst.	glada
126161	gladunge		glada
126162	gladelig	 adj.	gladelig
126163	gladeligen	 adv.	gladeligen
126164	gladeligt	 adv.	gladeligt
126165	gladfotboll	 subst.	gladfotboll
126167	gladiator	 subst.	gladiator
126168	gladiatorspel	 subst.	gladiatorspel
126169	gladiolus	 subst.	gladiolus
126169	gladioluslök		gladiolus
126171	gladjazz	 subst.	gladjazz
126172	gladlig	 adj.	gladlig
126173	gladligen	 adv.	gladligen
126174	gladlynt	 adj.	gladlynt
126177	glagolitisk	 adj.	glagolitisk
126178	glam	 subst.	glam
126179	glamma	 verb	glamma
126180	glamorisera	 verb	glamorisera
126181	glamorös	 adj.	glamorös
126182	glamour	 subst.	glamour
126183	glamourisera	 verb	glamourisera
126184	glamourös	 adj.	glamourös
126185	glana	 verb	glana
126186	glandel	 subst.	glandel
126186	glandelborst		glandel
126186	glandelbärande		glandel
126186	glandelhår		glandel
126186	glandelskaft		glandel
126191	glandulär	 adj.	glandulär
126192	blyglans		glans
126192	glans	 subst.	glans
126192	glanspapper		glans
126192	guldglans		glans
126192	högglans		glans
126192	järnglans		glans
126192	koboltglans		glans
126192	kopparglans		glans
126192	stjärnglans		glans
126192	återglans		glans
126193	glansa	 verb	glansa
126194	glansbagge	 subst.	glansbagge
126195	glansdagar	 subst.	glansdagar
126196	glansdager	 subst.	glansdager
126197	glansfisk	 subst.	glansfisk
126198	glansfull	 adj.	glansfull
126199	glansig	 adj.	glansig
126200	glansis	 subst.	glansis
126201	glansk	 adj.	glansk
126202	glanskis	 subst.	glanskis
126203	glanslös	 adj.	glanslös
126204	glansnummer	 subst.	glansnummer
126205	glanspapper	 subst.	glanspapper
126207	glansperiod	 subst.	glansperiod
126208	glansroll	 subst.	glansroll
126209	glanstid	 subst.	glanstid
126210_1	glapp	 subst.	glapp
126210_2	glapp	 adj.	glapp
126211	glappa	 verb	glappa
126212	glapprum	 subst.	glapprum
126213	dricksglas		glas
126213	förstoringsglas		glas
126213	glas	 subst.	glas
126213	glasburk		glas
126213	glaskupa		glas
126213	glasprisma		glas
126213	glasservis		glas
126213	glasskiva		glas
126213	glasskål		glas
126213	kristallglas		glas
126213	lampglas		glas
126213	plastglas		glas
126213	returglas		glas
126213	spegelglas		glas
126213	spetsglas		glas
126213	timglas		glas
126213	tomglas		glas
126213	vattenglas		glas
126213	vinglas		glas
126214	glasa	 verb	glasa
126215	glasa in	 verb	glasa in
126217	glasartad	 adj.	glasartad
126219	glasberg	 subst.	glasberg
126221	glasbjörk	 subst.	glasbjörk
126222	glasblåsare	 subst.	glasblåsare
126222	glasblåsarpipa		glasblåsare
126223	glasblåsarpipa	 subst.	glasblåsarpipa
126225	glasblåseri	 subst.	glasblåseri
126226	glasblåsning	 subst.	glasblåsning
126227	glasbruk	 subst.	glasbruk
126227	glasbruksdistrikt		glasbruk
126230	glasbult	 subst.	glasbult
126235	glasera	 verb	glasera
126236	glasering	 subst.	glasering
126237	glasfiber	 subst.	glasfiber
126237	glasfiberarmerad		glasfiber
126237	glasfiberbåt		glasfiber
126237	glasfiberväv		glasfiber
126244	glasfluss	 subst.	glasfluss
126245	glashal	 adj.	glashal
126247	glashandduk	 subst.	glashandduk
126248	glasharmonika	 subst.	glasharmonika
126249	glashus	 subst.	glashus
126250	glashytta	 subst.	glashytta
126251	glasig	 adj.	glasig
126252	glasighet	 subst.	glasighet
126253	glasiglo	 subst.	glasiglo
126254	glasigloo	 subst.	glasigloo
126255	glasklar	 adj.	glasklar
126257	glasklocka	 subst.	glasklocka
126258	glaskropp	 subst.	glaskropp
126262	glasmassa	 subst.	glasmassa
126263	glasmålning	 subst.	glasmålning
126264	glasmästare	 subst.	glasmästare
126265	glasmästarsill	 subst.	glasmästarsill
126266	glasmästeri	 subst.	glasmästeri
126267	glasnost	 subst.	glasnost
126271	glaspärlespel	 subst.	glaspärlespel
126272	glasruta	 subst.	glasruta
126273	apelsinglass		glass
126273	glass	 subst.	glass
126273	glassbar		glass
126273	glasskiosk		glass
126273	glasspinne		glass
126273	glasstårta		glass
126273	gräddglass		glass
126273	isglass		glass
126273	nougatglass		glass
126274	glassa	 verb	glassa
126276	glassbomb	 subst.	glassbomb
126278	glassbägare	 subst.	glassbägare
126281	glassig	 adj.	glassig
126282	glassjuka	 subst.	glassjuka
126287	glasskärare	 subst.	glasskärare
126290	glassmaskin	 subst.	glassmaskin
126291	glasspinne	 subst.	glasspinne
126295	glasstrut	 subst.	glasstrut
126298	glasstårta	 subst.	glasstårta
126301	glastak	 subst.	glastak
126303	glasull	 subst.	glasull
126304	glasvar	 subst.	glasvar
126307	glasveranda	 subst.	glasveranda
126309	chokladglasyr		glasyr
126309	glasyr	 subst.	glasyr
126309	glasyrbränning		glasyr
126309	järnglasyr		glasyr
126309	tegelglasyr		glasyr
126309	tennglasyr		glasyr
126309	toscaglasyr		glasyr
126311	glasål	 subst.	glasål
126312	glasäpple	 subst.	glasäpple
126313	glasöga	 subst.	glasöga
126314	arbetsglasögon		glasögon
126314	glasögon	 subst.	glasögon
126314	läsglasögon		glasögon
126314	simglasögon		glasögon
126314	skyddsglasögon		glasögon
126314	skytteglasögon		glasögon
126314	solglasögon		glasögon
126316	glasögonbjörn	 subst.	glasögonbjörn
126317	glasögonbåge	 subst.	glasögonbåge
126320	glasögonorm	 subst.	glasögonorm
126323	glasört	 subst.	glasört
126324	glatt	 adj.	glatt
126324	glattfrusen		glatt
126324	glattslipa		glatt
126327	glaubersalt	 subst.	glaubersalt
126328	glaukom	 subst.	glaukom
126329	glav	 subst.	glav
126331	glencheck	 subst.	glencheck
126331	glencheckrutig		glencheck
126333	gles	 adj.	gles
126333	glesbefolkad		gles
126333	glesblommig		gles
126334	glesa ut	 verb	glesa ut
126339	glesbygd	 subst.	glesbygd
126339	glesbygdskommun		glesbygd
126339	glesbygdsproblem		glesbygd
126339	glesbygdsskola		glesbygd
126339	glesbygdsstöd		glesbygd
126347	glesna	 verb	glesna
126348	glete	 subst.	glete
126349	gletscher	 subst.	gletscher
126350	gli	 subst.	gli
126350	glihåv		gli
126350	glistim		gli
126350	småglin		gli
126351	glia	 subst.	glia
126351	gliacell		glia
126353	glid	 subst.	glid
126354	gled		glida
126354	glida	 verb	glida
126354	glidflygning		glida
126354	glidfriktion		glida
126354	glidyta		glida
126356	glidarbil		glidare
126356	glidare	 subst.	glidare
126358	glidflygplan	 subst.	glidflygplan
126359	glidflykt	 subst.	glidflykt
126360	glidfriktion	 subst.	glidfriktion
126363	glidkontakt	 subst.	glidkontakt
126364	glidlager	 subst.	glidlager
126366	glidljud	 subst.	glidljud
126367	glidmedel	 subst.	glidmedel
126368	betydelseglidning		glidning
126368	glidning	 subst.	glidning
126368	klangglidning		glidning
126368	löneglidning		glidning
126370	glidtackling	 subst.	glidtackling
126375	backglim		glim
126375	fjällglim		glim
126375	glim	 subst.	glim
126375	smällglim		glim
126376	glima	 subst.	glima
126377	glimlampa	 subst.	glimlampa
126378	glimma	 verb	glimma
126379_1	glimmer	 subst.	glimmer
126379_1	glimmersand		glimmer
126379_1	glimmerskiva		glimmer
126379_1	malmglimmer		glimmer
126379_1	uranglimmer		glimmer
126379_2	glimmer	 subst.	glimmer
126384	glimra	 verb	glimra
126385	glimrande	 adj.	glimrande
126386	glimt	 subst.	glimt
126386	ljusglimt		glimt
126386	solglimt		glimt
126387	glimta	 verb	glimta
126388_1	glimtvis	 adv.	glimtvis
126388_2	glimtvis	 adj.	glimtvis
126389	glimtändare	 subst.	glimtändare
126390	glinder	 subst.	glinder
126391	gliom	 subst.	gliom
126392_1	glipa	 verb	glipa
126392_2	glipa	 subst.	glipa
126393	gliring	 subst.	gliring
126394	glis	 subst.	glis
126395_1	glissando	 subst.	glissando
126395_2	glissando	 adv.	glissando
126397	glitter	 subst.	glitter
126397	glitterband		glitter
126397	glitterdis		glitter
126397	glitterstjärna		glitter
126397	glitterströdd		glitter
126397	julgransglitter		glitter
126397	paljettglitter		glitter
126397	silverglitter		glitter
126397	solglitter		glitter
126402	glittra	 verb	glittra
126403	glittrig	 adj.	glittrig
126404	glo	 verb	glo
126405	glob	 subst.	glob
126405	himmelsglob		glob
126405	jordglob		glob
126405	lampglob		glob
126405	ögonglob		glob
126406	global	 adj.	global
